baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ILMN_1767388,81.0396849734467,-0.0107013614957157,0.231932149285822,-0.046140052289723,0.96319862287555,0.994897752063234
ILMN_1675204,53.979467928969,-0.271333076567419,0.202236177115305,-1.34166438684568,0.179704839150583,0.767169860333873
ILMN_1673870,69.4921793371151,0.0198126943911773,0.196571325052077,0.10079137629015,0.919716072702289,0.987366717075256
ILMN_1755321,3302.38170973987,-0.157800618120644,0.210086552239968,-0.751121937307051,0.452579274467363,0.887409672839124
ILMN_1698554,1674.19400539727,-0.157911449884129,0.172508705861916,-0.915382496756591,0.359990863874235,0.860388020876554
ILMN_1760414,179.231470502069,-0.629661751829885,0.32918886977897,-1.91276744032283,0.0557778311543845,0.580816220426107
ILMN_2061446,220.731120890945,0.0391809514296511,0.168774843878312,0.232149238176164,0.816422102778262,0.97274049134343
ILMN_1676336,1041.10498814279,0.108254894602318,0.249428584189026,0.434011582731345,0.66428003002679,0.942238379886875
ILMN_1752884,56.019349451494,0.0568380611897429,0.136562430222695,0.416205695058708,0.6772594927486,0.947032387146687
ILMN_1668851,53.9203893034888,0.24407818500042,0.149418738659474,1.63351790538585,0.102360118032103,0.682867163090973
ILMN_2270015,314.224769862637,-0.169462756090499,0.308876814002413,-0.548641880543274,0.583251238726734,0.92230057160574
ILMN_1809959,53.312082582217,-0.0117986320620878,0.150604456901819,-0.0783418519265961,0.937556126720566,0.990458346565457
ILMN_2357031,285.606185252706,-0.468339016282203,0.256977777008215,-1.82248839465691,0.0683809130637462,0.614234163588193
ILMN_3237396,9331.05688668188,0.136902672753474,0.134725893238015,1.01615709841028,0.309554582406845,0.842052771991877
ILMN_1688755,2710.51191938017,-0.0332408512570743,0.13859144735076,-0.239847782042028,0.810448263178726,0.971600279553438
ILMN_1689211,746.256532878339,-0.29766614529626,0.217701319401022,-1.36731438337283,0.171526785228538,0.761340582667238
ILMN_1653165,814.876979941514,0.0617857754140236,0.144358657968089,0.428001868981642,0.668649759674116,0.944151262889247
ILMN_1662364,19341.4427685591,0.0147161969698359,0.0883978835573492,0.166476802131678,0.867781737638629,0.979580034562658
ILMN_1674698,4437.66725481975,0.0343368821837376,0.0977474309081978,0.351281684487299,0.725377034161009,0.954764391461729
ILMN_1700461,3031.73346755486,0.0516029841676142,0.189421142001556,0.27242462811881,0.785295538055826,0.965788426335419
ILMN_1784269,2644.78741509227,-0.165758382920847,0.13333550053899,-1.24316766540638,0.213806055281597,0.788984453929553
ILMN_2096191,312.331577038044,0.0802148187096175,0.229418246688784,0.349644458831701,0.726605541028384,0.954898310671905
ILMN_1678323,1395.42250433058,0.176978111830699,0.279272099856935,0.633712110595224,0.526268719930605,0.908006790634669
ILMN_2157219,76.6774236223458,0.134434297110686,0.0908964446634076,1.47898300762478,0.139144856348472,0.728806376888645
ILMN_1703743,12451.5248758991,0.225592785727774,0.163601039001275,1.37892025078163,0.167919343658048,0.757687679048344
ILMN_1687609,180.310002648719,0.42741548332416,0.255109357052658,1.67542064415903,0.0938517289551136,0.664598514260068
ILMN_2068874,126.106368441352,0.27031420161757,0.294056537880998,0.919259281107921,0.357959970512278,0.859490210245858
ILMN_1670117,59.6506577373893,-0.166332314410959,0.133645277301041,-1.244580562591,0.213285968906742,0.788319082391485
ILMN_1805104,434.907173382444,-0.0252007829145717,0.292249332401928,-0.086230420810383,0.931283248455486,0.989137613641612
ILMN_2404407,1723.65228452101,-0.37650786836212,0.197875063375464,-1.90275551623048,0.05707245415626,0.584252376289759
ILMN_1766054,9423.33793661398,-0.00398122277562256,0.0952098225383356,-0.0418152525598873,0.966645975863369,0.995455762203954
ILMN_1753388,692.556815661488,-0.174754898422877,0.242024582081528,-0.722054333985007,0.470261072811866,0.893558437649855
ILMN_2070570,131.450037382578,-0.160034960141648,0.185781790730202,-0.861413594478994,0.389010291354469,0.869525494330725
ILMN_2232084,119.152747676164,0.33358023383704,0.174082240282342,1.91622208730775,0.0553368331155948,0.579651433539371
ILMN_1750250,100.538830852191,0.689348059343781,0.261352976884457,2.63761319102379,0.00834917564566122,0.309091211533304
ILMN_2361400,99.2096996525894,0.205654597930416,0.230216703742664,0.893308759039034,0.371691848624577,0.863812487989405
ILMN_1704579,91.7743038545601,-0.687504941773755,0.26838402011229,-2.5616463360453,0.0104177343182964,0.344299010131858
ILMN_1687636,248.0588323144,-0.174320534110501,0.357027206886599,-0.488255602789031,0.62536880452873,0.932839641262382
ILMN_1747627,920.615155072384,0.00642016003858294,0.274324783581564,0.0234034998761752,0.981328413274364,0.996389187901779
ILMN_1758523,3484.97061450042,-0.0941878922636915,0.146037245443463,-0.644958017235101,0.518954392561769,0.905239865633123
ILMN_1794965,746.400057849002,0.15057066941431,0.34638913043499,0.434686473057703,0.663790018315632,0.942238379886875
ILMN_1722286,859.516981442069,0.730145996648968,0.356575332768763,2.04766266634171,0.0405930643733583,0.532159271502609
ILMN_1784176,495.979540202578,0.13246869950163,0.239886746041826,0.552213499442494,0.580802086531056,0.921657487795145
ILMN_1749001,120.327333006578,0.380195093715105,0.185401031639373,2.05066331267579,0.040299746076179,0.532159271502609
ILMN_1701551,664.187792434534,0.289196202029419,0.336112818534566,0.860414081469132,0.389560826330187,0.869525494330725
ILMN_1795507,875.173965249586,0.229392299577963,0.358174948799694,0.640447636962596,0.521881621309147,0.906705005625266
ILMN_1729894,57.5389136325185,0.404999680997892,0.161538496290488,2.50714034300281,0.012171237538866,0.361701825608114
ILMN_1743205,444.124244938753,-0.157334455426266,0.315679635209013,-0.498399129617894,0.618202750133014,0.931166882252639
ILMN_2259319,99.6024650161969,0.535861480581654,0.268325317992116,1.99705896033783,0.0458187784312128,0.552958929712649
ILMN_2129886,2136.97197404771,0.0818003859932756,0.336368819514962,0.243186589384921,0.807860855198608,0.970841073733307
ILMN_1796801,474.506971998849,-0.730589017952797,0.374380152544114,-1.95146300621989,0.0510019927513861,0.568581426156803
ILMN_1720501,378.094009691179,0.344350435392604,0.331326890189185,1.03930723882985,0.298661869296574,0.835945634359347
ILMN_1668446,586.585343333536,0.589216956676475,0.329419264915926,1.78865360781754,0.0736706186648518,0.626395959822428
ILMN_1812070,314.662695165807,-0.0248848842147356,0.291687191355362,-0.085313599473137,0.932012080134983,0.989391983682161
ILMN_2094875,173.961813394504,0.0859812764736689,0.353112001675035,0.243495763570212,0.807621366553706,0.97082074510029
ILMN_1665730,1237.73398575536,-0.0790336908815525,0.181438169541165,-0.435595724325366,0.663130073506104,0.942238379886875
ILMN_2232066,61.1533387170725,0.0150832739432414,0.156228553976402,0.0965462046427166,0.923086779291625,0.987436955619955
ILMN_1767349,75.5753793584793,0.12948297871233,0.234914931497108,0.551190926379764,0.581502799463408,0.922278871559896
ILMN_1658257,49.8937467477458,0.0991768528732439,0.142680417588499,0.695097859604517,0.48699397604491,0.897895842161903
ILMN_2193980,1719.37833393217,-0.201282067298152,0.221854885338112,-0.907269033050111,0.364264545765656,0.862316895568094
ILMN_1687840,3409.64751679367,0.0712188814343309,0.0929339548417078,0.766338649373486,0.443474827003759,0.885685921636825
ILMN_2102422,733.704292115183,0.194187662691546,0.316700765707265,0.613158172377263,0.539771758804573,0.911719705034424
ILMN_1788928,62.9577593677098,0.0852694517984336,0.124164151132535,0.686747753040373,0.49224169904283,0.898809206889683
ILMN_2343047,1410.71179675518,-0.218845397443567,0.267697792159154,-0.817509160902821,0.41363751622562,0.876984570098293
ILMN_2343048,1992.5308504464,-0.254832462636926,0.191697498652788,-1.32934683252436,0.183733570036151,0.770087727634423
ILMN_2335302,3178.62143479008,-0.0581810351556655,0.168890536421577,-0.344489610776276,0.730478107863485,0.955821013889779
ILMN_1802404,2641.89677822121,0.339484276439613,0.223958044042241,1.51583872725546,0.129560136815772,0.719646375656294
ILMN_1776119,1112.14865593296,0.0914353881763292,0.249002620467871,0.367206529812916,0.713464968960708,0.952664566647405
ILMN_2358714,48.9638704833166,-0.11469052794962,0.164005937647509,-0.699307168964332,0.48436008778114,0.897003472184907
ILMN_1732140,131.818392740976,0.168779896484072,0.141621717365753,1.19176563893926,0.233353152457761,0.801052158155638
ILMN_1713008,174.938193801661,-0.663839269940126,0.312426128116338,-2.12478794248902,0.0336043113807083,0.502896920530791
ILMN_1762093,61.9647237284333,0.104121941609092,0.138404839520451,0.752299861550052,0.45187075110262,0.887409672839124
ILMN_1774344,88.9028203115653,-0.225052117387487,0.166357283681957,-1.35282394859093,0.176111879999628,0.76370934837171
ILMN_1676278,134.262632571045,0.212335978689512,0.289344644188172,0.733851422359218,0.463039296291571,0.890844486820846
ILMN_1677814,1161.23391855625,1.12462590225626,0.26687839636439,4.21400127390123,2.50885868593113e-05,0.0107477739265739
ILMN_1788457,186.240795063781,0.0523027028921286,0.340295679197774,0.153697816602988,0.877848006424703,0.980459172126355
ILMN_2194009,453.390098656573,-0.160145493542242,0.241711246534378,-0.662548788434075,0.507619578163273,0.903044351766159
ILMN_2302358,537.732759957095,-0.024168222058383,0.383465216803184,-0.0630258521486383,0.94974591820291,0.992289758770649
ILMN_1706531,3708.61718839529,-0.156306953703375,0.204882209937296,-0.762911302797895,0.4455162949605,0.886180200619699
ILMN_1651964,1636.21059596188,-0.624724976453062,0.224534919661962,-2.7823065445392,0.00539740328147606,0.254237340578526
ILMN_1778352,92.7173835024606,0.39327903152494,0.193583284346164,2.03157536485269,0.0421966627534314,0.536207530000751
ILMN_1725414,83.8142940959307,0.346573174369065,0.142992056020447,2.42372327536508,0.0153623065409706,0.391505791386352
ILMN_2293902,83.8141575551867,-0.370015029612937,0.144857966020228,-2.55432987069049,0.0106392408456994,0.347882645904725
ILMN_1801521,171.709260253587,-0.385135859080111,0.300627165572638,-1.28110797421284,0.200155743337154,0.778522419351195
ILMN_2406654,99.1438184961351,-0.0817133604788073,0.179783225694069,-0.454510481516535,0.64946144957816,0.938434872560435
ILMN_3246902,71.4773033328763,0.0322854397302581,0.0845575526162258,0.38181615634962,0.70259773404072,0.951579253956433
ILMN_3244070,70.03670479965,-0.00778835571564503,0.0847290346402579,-0.0919207417942714,0.926761011659573,0.988016892893576
ILMN_1767129,296.787865960825,0.27177546090007,0.425206911816448,0.639160496566408,0.522718527740926,0.906898462230219
ILMN_1746196,91.0960940179878,0.0815667690764325,0.1322501523308,0.616761248579949,0.537392215525854,0.911377461006315
ILMN_2366473,108.489940383532,0.0842256635011593,0.155118488635631,0.542976303095647,0.587146118250217,0.922802757436525
ILMN_1751453,3752.29470949559,-0.0828301143652468,0.229218592321179,-0.361358620722992,0.717831376907829,0.953659624379746
ILMN_1772189,581.829869196937,-0.110729638270312,0.354752195522278,-0.312132355114229,0.754939938190287,0.960758477684087
ILMN_1652959,100.213091871936,0.418276859714531,0.19131011848555,2.18638126945765,0.0287877227992373,0.479634430698456
ILMN_2198897,65.5906173907026,-0.0137507644735947,0.164078529879914,-0.0838059951150135,0.933210681378896,0.989467388570443
ILMN_1674032,119.960042426253,0.0689296473496222,0.113423596885758,0.607718757315103,0.543374020309365,0.911719705034424
ILMN_2343917,120.680494445364,-0.0521531599138518,0.177882404761437,-0.293188974951153,0.7693777107197,0.96345415667418
ILMN_1651501,331.616334818202,0.00645199078698146,0.329981560262705,0.0195525797921705,0.984400292436439,0.997243607547352
ILMN_2330267,857.776007577291,-0.289706171571744,0.185294557328609,-1.56348991437437,0.11793740609477,0.706908643115574
ILMN_1676846,14015.7849036961,-0.0487841650863604,0.0985391105664269,-0.495074136613747,0.620547789593181,0.931581644421845
ILMN_2392635,1475.79377519873,-0.155680127548757,0.142357642290978,-1.09358461578443,0.274137199487642,0.826039406261283
ILMN_1763875,9277.44162732188,-0.0829230044893485,0.0991115684353009,-0.836663225075284,0.402781895837912,0.873277094077189
ILMN_2284941,113.616094656224,0.579971175393455,0.321185714611814,1.80571908714686,0.0709622296679156,0.618672509563092
ILMN_1781999,1542.68260490314,-0.256788624702542,0.268793399639905,-0.955338282288753,0.339406653903041,0.853789851300221
ILMN_1669201,889.355879929629,-0.0244871452299924,0.207698426061138,-0.117897596502654,0.906148797680095,0.984589182814216
ILMN_1810085,1610.07440226818,-0.499694626950506,0.286737109607215,-1.74269255777534,0.0813873323413419,0.649641961276403
ILMN_2262362,66.825073147758,0.0487262857288127,0.0930690977440045,0.523549565966988,0.600591867769262,0.926915682857768
ILMN_1743638,89.039054576927,0.0752536249796493,0.109150261577276,0.689449790519939,0.490540259576274,0.898433178348036
ILMN_1658176,213.131638408593,-0.687743641349629,0.325077719674588,-2.11562835508407,0.0343764282953101,0.507185522061929
ILMN_2329927,2418.39621523148,0.0353933192349853,0.282674326171761,0.125208821452994,0.900358233696714,0.983678230318508
ILMN_1794782,1836.61785601704,-0.1203969189032,0.200402533066707,-0.600775434625491,0.547989567963526,0.911977022991756
ILMN_1695968,115.06373854712,0.297516241992965,0.234461530986814,1.26893414344248,0.20446455344858,0.782338913819283
ILMN_1789641,560.818142911054,0.147167042619793,0.332933540685609,0.442031290439323,0.658466563344224,0.941156323380124
ILMN_1779470,2668.43459184378,-0.531704124915534,0.297825061434276,-1.78529007046934,0.0742142786290835,0.628529663821658
ILMN_1716592,66.6133230282794,-0.02008242954303,0.137220432682466,-0.146351597575133,0.883643835337457,0.981357705584276
ILMN_1680309,101.245631077673,-0.471057871129067,0.211808469919211,-2.22398033142273,0.0261497675915342,0.464063561293564
ILMN_1743371,108.399888326771,0.0836090977385699,0.239333453755184,0.349341458232139,0.726832977456895,0.954898310671905
ILMN_1770031,2734.65282163278,-0.0935807902072262,0.163667010362255,-0.571775521530561,0.567474062856565,0.916808049919868
ILMN_2338268,2942.35862258733,0.0692571701836972,0.209747151331968,0.330193615235724,0.741253670859066,0.958102669050274
ILMN_1753912,682.227460766023,0.152530042132766,0.35800413413758,0.426056650156307,0.670066567033043,0.94506682643132
ILMN_1737475,2411.96436134145,0.0843874767575488,0.216773961295528,0.389287884269935,0.697063197811628,0.951132035778684
ILMN_1745116,3535.01380454617,-0.0395278898519503,0.172311496238225,-0.229397867901408,0.818559693153293,0.973056250930455
ILMN_2318685,614.549428283608,0.144244022440013,0.178969477516371,0.80596995891,0.420260170952806,0.8789054455588
ILMN_2245305,1906.19594033067,-0.328706794655872,0.200817237342064,-1.63684551688143,0.101662752393427,0.681516427140922
ILMN_1707925,87.8475105317181,-0.167226804409378,0.205801981979501,-0.81256168089788,0.416469408944425,0.877888309399993
ILMN_1698311,94.9262032356366,0.00221211597250422,0.199670943148602,0.0110788076503344,0.99116057124928,0.998823290281187
ILMN_2367487,718.027891189354,-0.00438140401795805,0.460353350593941,-0.0095174804577945,0.992406263928339,0.998995256140883
ILMN_1785285,61.7693263502345,0.082539475825918,0.071777336782806,1.1499378428553,0.250169473010198,0.811413063570198
ILMN_2073969,298.717464968874,-0.256623827887476,0.26921006045134,-0.953247540070522,0.340464664428882,0.85409719246718
ILMN_1794213,3385.98190199398,-0.159415609712977,0.184317196466611,-0.864898190559528,0.38709467082547,0.869525494330725
ILMN_2227533,2004.6981743569,-0.00070839154246818,0.25374336015275,-0.00279176385952222,0.997772497612586,0.999998075960511
ILMN_1769390,641.351716389556,0.0619012542009341,0.235074744200755,0.263325838815207,0.792299445755777,0.967053043509346
ILMN_2403446,640.264144355384,0.584582172248126,0.191027684202394,3.06019608984402,0.0022119211931197,0.163579029827389
ILMN_1787618,115.172141187404,1.39297632180883,0.313066466139136,4.4494587331169,8.60869681842673e-06,0.00539110280974823
ILMN_1723662,515.791349933366,0.277608843946792,0.232012725155498,1.19652421547454,0.231492054577136,0.800331109892424
ILMN_1801767,415.82454775916,-0.444303907381194,0.332216108458623,-1.33739423245496,0.181093986093783,0.768766213263216
ILMN_1700633,4935.55666108091,0.0192851027610704,0.161469410520109,0.119435023011177,0.904930715517556,0.984459543351789
ILMN_1655702,1142.56668464386,-0.266885455580291,0.198303407485753,-1.34584402236994,0.178352824788807,0.76581485097173
ILMN_1706344,2131.17527933761,-0.0244853175103038,0.265094732710223,-0.0923644059615055,0.926408518432393,0.98790734745833
ILMN_1719498,247.632478265769,-0.0979088807692778,0.21326279494612,-0.459099679313563,0.646162586956033,0.938096818333736
ILMN_1712707,5938.05536110079,-0.0224942728231721,0.181759834924343,-0.12375821551849,0.901506716583857,0.983801603392673
ILMN_1699750,5267.82704021124,-0.330085463221723,0.334992615950692,-0.985351460016386,0.324451463677777,0.84799662259651
ILMN_1739081,487.252710639276,-0.0159384894089412,0.343060980849091,-0.0464596392439988,0.962943902545244,0.994897752063234
ILMN_2329958,514.799134576785,0.0394892035006344,0.147864635471171,0.267063205308029,0.78942049687344,0.96677842351967
ILMN_1775944,6126.92326344181,0.134186205231692,0.100016052050039,1.34164669051881,0.179710579648499,0.767169860333873
ILMN_1724497,436.960563633267,-0.136273059425556,0.11501461872245,-1.18483251032989,0.236083675816584,0.804002655442117
ILMN_1720988,1402.91593295097,-0.0454202702843637,0.133385949119115,-0.340517652603745,0.733466731364365,0.957095111305368
ILMN_1755658,708.165986180188,0.227399366691917,0.223144360179507,1.01906840266537,0.308170493653504,0.841330026488049
ILMN_1673639,706.885444169993,-0.165035246694301,0.275110974717649,-0.599886089108877,0.548582153917253,0.912192750238213
ILMN_1713732,14273.8009382455,-0.029930311337772,0.0953726134859306,-0.313825009547288,0.753653948409793,0.960537390515707
ILMN_1708922,1408.99124464541,0.305993939551452,0.219049092648079,1.39691945696875,0.162437792893999,0.753406101610534
ILMN_2268241,395.393936190764,-0.274137737796945,0.270837571399272,-1.01218503910156,0.31144958814303,0.843126583318632
ILMN_1741628,2633.00069508456,-0.0536448503441554,0.272949054143396,-0.196537960215728,0.844189124039995,0.976609617935832
ILMN_1657870,665.747556215825,-0.207305036535451,0.224047719496763,-0.925271799244739,0.354824544007772,0.858757260024555
ILMN_2240003,2447.7612827889,-0.156621779089057,0.146818066910415,-1.06677456245643,0.286073647899383,0.83112237052332
ILMN_1785424,12244.7457876821,0.101155769263591,0.120017149476627,0.842844291042681,0.399315533473314,0.872635607097994
ILMN_1731610,4267.26539780945,0.157491385082833,0.208976809049862,0.753630921052371,0.451070871917625,0.88721201799926
ILMN_1696682,130.710428403844,0.37401301070628,0.209253825930553,1.78736522041135,0.0738784790459247,0.6270528420377
ILMN_2396672,3616.31716061897,-0.0603314056890196,0.191432389876633,-0.315157773080613,0.752641865196392,0.960118328605822
ILMN_1758825,730.635273338514,0.327251461053847,0.360577963314816,0.907574767036243,0.36410293079341,0.862316895568094
ILMN_1656940,139.221603479835,0.0547049293355969,0.167185677260138,0.327210621340948,0.743508588014759,0.958102669050274
ILMN_1656979,9128.61212914433,0.279848910599477,0.234450716155474,1.19363640763587,0.23262022587525,0.800708587907931
ILMN_1731433,7297.22331233747,0.361544281895689,0.447559043860459,0.8078135987984,0.419197895517656,0.878904923572593
ILMN_1672878,2550.15456610534,0.14232810491544,0.169087027845435,0.841744672722882,0.399930887067318,0.872775989736903
ILMN_1655114,1625.96639535437,0.431114533733336,0.340249271715514,1.267054978721,0.205135632065102,0.782490195134336
ILMN_1657045,1891.03609605747,0.496581070072632,0.235471158350465,2.10888277592597,0.0349547012823867,0.509151334112061
ILMN_1766991,60.850657505724,0.0766638236209904,0.081760809812855,0.937659788307733,0.348419275105351,0.856927398272548
ILMN_1658083,124.756808505402,-0.202739713726153,0.0894939241987385,-2.26540198724475,0.023488022505166,0.447949355426404
ILMN_1802096,1821.25845409678,0.0625692799604657,0.147634521566153,0.423811987174215,0.671702935240149,0.94546382575076
ILMN_2367165,230.239109439293,-0.262689818667111,0.306856747556979,-0.856066619875559,0.391960930938521,0.869525494330725
ILMN_1753370,98.1477716765041,-0.0324259478093358,0.227823815671143,-0.142329052447009,0.886820099584815,0.9816703584458
ILMN_1738921,3116.886311997,0.109531034300099,0.195439363538039,0.560434870014201,0.575182852648243,0.919430832263957
ILMN_1660199,2091.1674331302,-0.43181948415044,0.178796511327512,-2.41514490939619,0.0157289506302757,0.393351901783585
ILMN_2331636,7371.95882280026,-0.0239653580253134,0.143093076085382,-0.167480906001444,0.866991670135738,0.979580034562658
ILMN_1772123,2263.82529184648,-0.0799524803468984,0.130960661614357,-0.610507608630876,0.54152560477359,0.911719705034424
ILMN_1667641,826.603322952056,-0.380600690601842,0.270532839031714,-1.40685578861361,0.159470155732747,0.749650257211692
ILMN_1763852,11955.2047287246,-0.0103126798383194,0.109532521769311,-0.0941517612462097,0.924988603429042,0.987754434192109
ILMN_1687303,1119.1434305299,-0.137221325454157,0.165021369330583,-0.831536703463325,0.405670502666936,0.873277094077189
ILMN_1761058,3187.30159530819,0.0235120863896183,0.134383139834365,0.174963067677972,0.861108653620481,0.978828558124474
ILMN_2225595,206.104659793751,0.035925219732781,0.135665745044776,0.264806858362987,0.791158253244319,0.967053043509346
ILMN_1724699,610.412006095656,-0.329617216910028,0.26042350932786,-1.26569685571304,0.20562163448162,0.782490195134336
ILMN_1775579,9556.60756777629,0.0341130160291587,0.129758481226864,0.262896233884836,0.792630559167818,0.96706232340635
ILMN_1660890,84.8004485636253,0.0541349879995998,0.221883740706292,0.243979066817962,0.80724703235674,0.97082074510029
ILMN_1778104,4488.90863353524,-0.0963593569143759,0.151818058898727,-0.634702864819622,0.525622224875107,0.907738390291317
ILMN_2053679,3100.46200728012,-0.392852845893553,0.218580637550807,-1.7972902371201,0.0722895553051023,0.620884084577842
ILMN_1795104,509.815226410771,0.805711488826262,0.325121950726576,2.4781823774915,0.0132053626571656,0.37233275413944
ILMN_1740920,537.345745307761,-0.145175762414269,0.185472086562736,-0.782736448943564,0.433781893545205,0.882550834406687
ILMN_2263466,2241.31118154564,0.258899943802718,0.175479406488065,1.47538647972534,0.140108668187313,0.730517720266414
ILMN_1806408,9949.46456494012,-0.0594632033252282,0.105251466471266,-0.564963181215741,0.572098807689784,0.917895084136511
ILMN_2352009,317.889896934225,0.0637992378169777,0.261783306386292,0.243710107789816,0.807455344492891,0.97082074510029
ILMN_1693148,231.976590796018,0.339397286364251,0.422030357096678,0.804201121215796,0.421280831383681,0.8789054455588
ILMN_1808395,556.336272192138,-0.241372098473752,0.361381939281396,-0.667914115890012,0.504188416277452,0.901826761956584
ILMN_3236270,5559.82908198054,-0.0733535885757676,0.132731383642683,-0.552646906576652,0.580505215849841,0.921559228093595
ILMN_1743847,930.829121386751,-0.254129934101492,0.333283546197674,-0.762503690928579,0.44575944111041,0.886220904092549
ILMN_1800008,2285.72415274774,-0.0818753839099684,0.128490201044954,-0.637211112163511,0.52398734049633,0.907080056081843
ILMN_2133799,105.430309404562,-0.150560613235528,0.143523959026095,-1.04902773207471,0.2941653549971,0.833872386546532
ILMN_1708672,1163.40066167135,-0.515666486880615,0.284940346564166,-1.80973489047291,0.0703369091007042,0.616856186570933
ILMN_1665945,1346.61372218887,-0.326660053617764,0.189268034787183,-1.72591242882121,0.0843631683762763,0.653902464330911
ILMN_1676288,289.34325752592,0.28698159658728,0.278959205334511,1.02875829547603,0.303593268616067,0.838250570101259
ILMN_1693250,673.846755691294,-0.101583586164111,0.226490181374824,-0.448512096848904,0.653783657836577,0.940009690570247
ILMN_2295980,408.693236228568,0.278898981182218,0.383979956250308,0.726337342984667,0.467631992016787,0.892360545444328
ILMN_2410362,80.6487360270155,-0.0283224603117049,0.137265016171332,-0.206334149091224,0.836529905281643,0.975318748521814
ILMN_1684271,1847.89481274039,-0.536581043377235,0.264707568911217,-2.0270710262811,0.0426551494635176,0.537682329933475
ILMN_1726388,1604.31123620097,-0.36458897493168,0.279620345989484,-1.3038714105067,0.192277429517162,0.7760784872174
ILMN_2106002,2271.3208778968,0.14148215634318,0.165369488777838,0.855551754974891,0.392245765492459,0.869525494330725
ILMN_1779685,615.440365974861,0.456222905725077,0.491734203149901,0.927783552176462,0.35351985757333,0.858092899992831
ILMN_1769694,1301.50318381268,0.426964707707071,0.284471049641238,1.50090741481616,0.133379510094367,0.723317685860023
ILMN_1727251,51.3163032972183,-0.0186864445741885,0.111257332252788,-0.167956971426666,0.866617129947204,0.979466402322235
ILMN_1734479,208.024412126729,0.0366672233459158,0.228998806032633,0.160119714076983,0.872786771945791,0.979944678239411
ILMN_2368728,138.244523219449,0.326655398509633,0.308954252386774,1.05729374490272,0.290377547118807,0.832726322903944
ILMN_2394897,68.8828246352781,-0.456966619148349,0.21106264529469,-2.16507576937796,0.0303818832391562,0.489293205816274
ILMN_2394902,63.8386927754665,0.111811386238833,0.102488925558471,1.09096066359915,0.275290191820896,0.826571183465368
ILMN_2287535,67.1389114226326,0.0494491246106851,0.158505329194059,0.311971369430388,0.755062282086999,0.960758477684087
ILMN_1750295,57.5539353772929,0.00718381014297078,0.122186592642046,0.0587937676927965,0.953116372536009,0.99273916172677
ILMN_3187680,9396.05614964071,0.0265271383562656,0.0999734275747994,0.265341891338258,0.790746096054537,0.966974690709473
ILMN_3242266,68.7088663367648,-0.753165886367181,0.221585117214367,-3.39899130336696,0.000676348669193142,0.0904359682170055
ILMN_1780630,74.3091521674756,-0.160965613005289,0.14604993114653,-1.10212727758011,0.270406342074746,0.824032505626186
ILMN_1716480,1091.1789523158,-0.173670486280488,0.280388857454426,-0.619391540224511,0.535658452880848,0.91036213646175
ILMN_1715192,60.852285882696,-0.11887393244301,0.114123288806248,-1.04162729348632,0.297584509576724,0.835280354398833
ILMN_2339410,50.1514341761877,0.212112689029011,0.103989770232249,2.03974572263486,0.0413756583718323,0.533770080930306
ILMN_1779984,544.52386135768,0.288314141455604,0.376270096100297,0.766242506230822,0.443532020842183,0.885685921636825
ILMN_1667018,179.607657934276,-0.00226330422840284,0.319941510059303,-0.00707411872871178,0.994355716961403,0.999178991875357
