baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ILMN_2338268,2756.19757209381,-0.0147569156386325,0.191779722827651,-0.0769472153836318,0.938665536416773,0.9877727391882
ILMN_1753912,573.95927076933,0.555892086189327,0.309396286279308,1.79669928451401,0.0723833726184301,0.496252777876019
ILMN_1737475,2191.33204420189,0.0123681243315712,0.205050079924302,0.0603175786916888,0.951902701664687,0.989214336528744
ILMN_1745116,3242.71795386257,0.0156460081770292,0.169062328840772,0.0925457982526966,0.926264405576569,0.985346716711638
ILMN_2318685,550.861908082408,0.356951789261395,0.158287035284558,2.25509176174593,0.0241275696420634,0.332490947863903
ILMN_2245305,1762.20687502859,0.279434287099022,0.162706914971124,1.71740879696855,0.0859045054681622,0.52216359551794
ILMN_1707925,101.600291532061,0.254856711745026,0.200345951061491,1.27208316611701,0.203343571632458,0.674161085826264
ILMN_1698311,89.7134923085891,-0.0975555296036837,0.169972727327703,-0.573948133547325,0.566002899750499,0.892128504167105
ILMN_2367487,674.447953447467,0.937258417076203,0.361581721205273,2.59210674132533,0.00953901698924391,0.224901847586692
ILMN_1785285,59.3029785384746,-0.0867661289290693,0.0625189807457037,-1.3878365880914,0.165186810719899,0.635146234693132
ILMN_2073969,266.948962710054,0.158100381642026,0.188354614403789,0.839376206112452,0.401258231658565,0.818367333479149
ILMN_1794213,3627.62481967221,0.0147022505681021,0.179685701543815,0.0818220394933151,0.934788229854369,0.986892136656856
ILMN_2227533,2134.99775321261,0.175738765767903,0.201079856730851,0.873974989961983,0.382131873994753,0.807908460766021
ILMN_1769390,637.298711248856,0.378316297595654,0.190449669444558,1.98643714477953,0.0469848056140339,0.428789262045192
ILMN_2403446,584.61831049697,0.0614451596238921,0.182811321885237,0.336112440904865,0.736786077156325,0.943036100933311
ILMN_1787618,115.646430229032,0.244786358822256,0.291517007888942,0.839698378475095,0.401077523399312,0.818169183036011
ILMN_1723662,477.279624883409,0.198972661872949,0.177407773599186,1.12155548675384,0.262051486938949,0.730115094229311
ILMN_1801767,288.590068212232,-0.011147375599034,0.301795695306605,-0.0369368277029565,0.970535375511195,0.993263479974048
ILMN_1700633,4620.19176776632,-0.0146909366498341,0.155966377820027,-0.0941929719415956,0.924955867531846,0.985346716711638
ILMN_1655702,999.599129805697,-0.226773215502516,0.162611740082588,-1.39456853107495,0.163145990206025,0.633876438868191
ILMN_1706344,2225.06052019981,0.223557761387364,0.223529052732801,1.00012843366091,0.317248357482303,0.768833938109026
ILMN_1719498,225.357497207695,-0.173387579248592,0.161357499407223,-1.07455544294851,0.282573809667261,0.747670670691223
ILMN_1712707,5915.9192638032,0.292313751407943,0.14108065434856,2.07196197634397,0.0382689873525378,0.399796600802099
ILMN_1699750,4502.32709409482,0.241616564854758,0.283672021180072,0.85174619565806,0.39435497486616,0.815211181242924
ILMN_1739081,476.66958387137,0.22129583779589,0.296086365031031,0.747403001055782,0.454820334413462,0.84623499213055
ILMN_2329958,481.302616957701,-0.0138377227723258,0.106061880860862,-0.130468389396931,0.896195861953099,0.97957923562104
ILMN_1775944,6237.56748156304,-0.133095354265214,0.0879514071384564,-1.51328282963899,0.130207832253448,0.596834995804266
ILMN_1724497,427.222699735272,0.0110209990043335,0.103845237894862,0.106129074647522,0.915479943176523,0.983285671176758
ILMN_1720988,1502.81796517445,-0.128741264844384,0.117933488828109,-1.09164297710235,0.274990058117353,0.741476175981045
ILMN_1755658,649.297260703095,0.477004352897274,0.191776524650282,2.48729271618163,0.0128719440397655,0.256506068326341
ILMN_1673639,818.962391051739,-0.0213845197566147,0.257924471665413,-0.0829100070207965,0.933923096987561,0.986511050311157
ILMN_1713732,15224.7206110539,0.0205553269898587,0.0879299912290111,0.233769237350689,0.815164132942069,0.960418574373914
ILMN_1708922,1428.70727639877,0.173920574878268,0.200156349391858,0.868923596012301,0.384888922406028,0.808962221233398
ILMN_2268241,424.305875695731,-0.0354806143886275,0.228129522039963,-0.155528377350531,0.876404784235037,0.976535910647706
ILMN_1741628,2316.68391508905,0.0183127350535444,0.20463250627883,0.0894908408568854,0.928691832315925,0.985346716711638
ILMN_1657870,720.842678263762,0.230800807388789,0.216805760847976,1.06455108243469,0.287079126447645,0.750179994454054
ILMN_2240003,2607.69654858338,0.0332751859456739,0.123702435907264,0.268993780935884,0.787934468443641,0.955168390796076
ILMN_1785424,12572.5481047664,-0.13218191977908,0.08854212290846,-1.49287046026372,0.135471098887336,0.603670494075128
ILMN_1731610,4541.89022446053,-0.186329730438807,0.178921967389732,-1.04140219983687,0.297688922003544,0.75738215828897
ILMN_1696682,155.921576615921,-0.227838082996738,0.190780836300905,-1.19423987971929,0.232384147395747,0.70283316072489
ILMN_2396672,3677.61686555281,-0.279820792499066,0.132374105081523,-2.11386352585151,0.0345269252898554,0.382836986527027
ILMN_1758825,698.815688388553,-0.387825281200233,0.329934664365941,-1.17546085054611,0.239810391043906,0.708597067438937
ILMN_1656940,146.715365726688,0.100394143018254,0.157838788754783,0.636054950815831,0.524740606496615,0.874727165477581
ILMN_1656979,9250.11690028636,-0.33325752602458,0.1704896814204,-1.95470789345204,0.0506175578865906,0.441243916330674
ILMN_1731433,7026.00266469125,0.693596083741967,0.388532679590082,1.78516794127521,0.0742340803094228,0.500292401296149
ILMN_1672878,2312.26502584971,0.312727619353206,0.17572072099727,1.77968550082415,0.075127444641639,0.502192259878634
ILMN_1655114,1530.66733552838,0.263563799042801,0.261403679451574,1.00826353934941,0.313327961701115,0.766478102331056
ILMN_1657045,1541.01920050149,0.53579855611668,0.225306418316215,2.3780882946916,0.0174026583135217,0.292523657813239
ILMN_1766991,60.1970081221403,-0.0647209518654001,0.0634521048329561,-1.01999692580387,0.307729918728014,0.76374528203273
ILMN_1658083,114.520887427137,-0.128383961828051,0.0800906302609193,-1.60298353764731,0.108938288672841,0.565420513487996
ILMN_1802096,1901.95589445243,0.0896692168805205,0.126367651650303,0.709589960005444,0.477958447424674,0.856770212274857
ILMN_2367165,189.905128485932,0.174412991101488,0.263497172635127,0.661915987018968,0.508025065410283,0.867910133169461
ILMN_1753370,80.9619134373739,0.216093311443074,0.199753211532336,1.08180143781114,0.279340767596385,0.745610914926312
ILMN_1738921,3003.60555556151,0.0349956024711758,0.163302391566776,0.214299387384451,0.830313595738032,0.965826073037805
ILMN_1660199,2261.74581458198,0.159909256056802,0.183867740210332,0.869697184910619,0.384465911078741,0.80894948734514
ILMN_2331636,7003.74907329497,0.0962429585807639,0.145067199277463,0.663437076472983,0.507050666670542,0.867457203138136
ILMN_1772123,2228.34330082329,0.160206271256136,0.114244885070013,1.40230585516329,0.160823932714775,0.632844535508932
ILMN_1667641,749.248863566221,-0.412244714019472,0.268637503297314,-1.53457618150665,0.124887967054114,0.589142159254977
ILMN_1763852,12153.8578888035,0.076489400825214,0.0849168673785313,0.900756271239371,0.367717922425155,0.800062909723285
ILMN_1687303,1194.78819115477,0.233440749784831,0.140220304938409,1.66481416430644,0.0959498371594309,0.542547214030681
ILMN_1761058,3245.18563316138,0.177156867754246,0.136935876629872,1.29372135421522,0.195761686530359,0.667001979262627
ILMN_2225595,202.37869514615,0.312509226115529,0.118995583223412,2.62622542492859,0.00863376177854402,0.213070435790986
ILMN_1724699,565.915905415862,-0.00325987047943768,0.228411619679427,-0.0142719117530574,0.98861304852362,0.997535284919157
ILMN_1775579,9504.35770642935,0.0121605501803218,0.0725857537469051,0.167533566197077,0.866950238730278,0.974331751107297
ILMN_1660890,90.5795649259685,0.0273151297080225,0.20438031666438,0.133648534036072,0.893680503814556,0.978918958570997
ILMN_1778104,4154.5565779836,-0.0967888243715083,0.154328031987161,-0.627162953646428,0.530552424380064,0.87716633476376
ILMN_2053679,2893.08485448206,0.0504616522192048,0.167837211761958,0.300658308663838,0.76367506343334,0.948665917657553
ILMN_1795104,504.628743657723,0.698363559656062,0.300141456717379,2.32678140265595,0.0199769027173312,0.306123852261035
ILMN_1740920,540.030757832637,-0.0975307162691399,0.143445019686696,-0.679917061478753,0.496556977883204,0.865789682726082
ILMN_2263466,2169.26849090128,0.359246342306213,0.138317335358887,2.59726187880999,0.0093970249880116,0.222446738978901
ILMN_1806408,9941.13080247913,0.114394198359349,0.0966158670926315,1.18401047158923,0.236408917662956,0.70600638143587
ILMN_2352009,254.14998008134,0.0531300907713464,0.210276179779614,0.252668137812999,0.800524671449721,0.957650090531354
ILMN_1693148,235.676431623359,-0.173922046717587,0.361342637870425,-0.481321683326932,0.630287888521898,0.912703193718906
ILMN_1808395,576.10253979653,0.291830291840508,0.327595939045826,0.890823899375887,0.373023651555392,0.802454292013969
ILMN_3236270,5494.4522933116,-0.0677791170365713,0.100580986280541,-0.673876043007987,0.500390124247533,0.866808209590807
ILMN_1743847,720.310125504468,0.0478912133924624,0.226049284363156,0.211861822643612,0.832214835581958,0.965891748023298
ILMN_1800008,2290.2654647663,-0.0497967315118123,0.139527004744086,-0.356896728365573,0.721169118982853,0.938783149437574
ILMN_2133799,101.361113615363,0.148469415744571,0.116494559083344,1.27447510778894,0.202495088975106,0.673344122190627
ILMN_1708672,904.298136495381,-0.08943476886202,0.240034578178228,-0.372591188906183,0.709452731630861,0.934726326282451
ILMN_1665945,1178.20226421334,0.110300819508741,0.157459638727423,0.700502175669803,0.483613746917617,0.859787039651346
ILMN_1676288,348.039064855828,0.174372037901311,0.238267052278936,0.731834453121014,0.464269617389792,0.850625832602807
ILMN_1693250,590.633679682069,-0.159708351245035,0.163445271463319,-0.977136565745659,0.32850154725635,0.775630120057048
ILMN_2295980,523.728009620333,-0.322794214900418,0.324378644179026,-0.99511549447832,0.319680095552862,0.770807341177373
ILMN_2410362,74.9065753419984,-0.302010388546885,0.118670683000242,-2.54494522919591,0.0109294879845628,0.238748614417316
ILMN_1684271,1932.53121455767,0.118448637437745,0.214895554004551,0.551191661393036,0.581502295657403,0.896546286319279
ILMN_1726388,1535.96194294143,-0.220811323896983,0.20990854527809,-1.05194061349169,0.292826796944723,0.753651735677287
ILMN_2106002,2152.20467955897,-0.0196595561624586,0.117914913954758,-0.166726629423668,0.867585151553808,0.97440724342977
ILMN_1779685,713.478570398083,-0.00760570942695393,0.44827052134995,-0.0169667847085943,0.986463113918918,0.997354544093485
ILMN_1769694,1577.68062926143,0.179177179600923,0.246266453246576,0.727574451326185,0.466874124847613,0.851452576098168
ILMN_1727251,52.5013676462053,-0.223481694818368,0.104445516879914,-2.13969638424324,0.0323793114570305,0.373046427270742
ILMN_1734479,209.41730329771,0.105839417229888,0.20752093973701,0.510018012466682,0.610038842611417,0.905161029335334
ILMN_2368728,139.890275456992,-0.140811712564822,0.274042016183861,-0.5138325667198,0.607369056753396,0.904649536249373
ILMN_2394897,59.5909410087682,-0.205734921132588,0.165964171475333,-1.23963455066063,0.21511059519182,0.686576552821983
ILMN_2394902,69.9893076550162,-0.191031672365825,0.13185813653074,-1.44876666235375,0.14740275678042,0.619403631231356
ILMN_2287535,63.7383703507557,-0.129105947385392,0.0944398830327888,-1.36707017458469,0.17160331079095,0.641403630831104
ILMN_1750295,56.5864091587853,-0.131281754313255,0.0917414408293435,-1.4309973020531,0.152430988363819,0.625064928135666
ILMN_3187680,9234.91477297683,-0.0310641815361551,0.0859021984222517,-0.361622660498853,0.717634028514442,0.937763847357245
ILMN_3242266,54.1005410313862,0.0220973226068876,0.109639001577068,0.201546186019898,0.840271519063484,0.967986902598867
ILMN_1780630,71.3268141316596,-0.327395375455476,0.102551339813923,-3.19250217549111,0.00141045882240602,0.0857868505710592
ILMN_1716480,938.617300451981,-0.101268121128708,0.274088831465987,-0.369471899263707,0.711776014909677,0.935321852106136
