O14638	-0.389225774225774	-0.389225774225774	-0.389225774225774	-0.389225774225774	-0.389225774225774	-0.389225774225774	-0.389225774225774	-0.389225774225774	-0.389225774225774	-0.389225774225774	-0.389225774225774	-0.389225774225774	-0.389225774225774	-0.389225774225774	-0.389225774225774	-0.389225774225774	-0.389225774225774	-0.389225774225774	-0.389225774225774	-0.389225774225774	-0.389225774225774	-0.389225774225774	-0.389225774225774	-0.389225774225774	-0.389225774225774	-0.389225774225774	-0.389225774225774	-0.389225774225774	-0.389225774225774	-0.389225774225774	-0.389225774225774	-0.389225774225774	-0.389225774225774	-0.389225774225774	-0.389225774225774	-0.389225774225774	-0.389225774225774	-0.389225774225774	-0.389225774225774	-0.389225774225774	-0.389225774225774	-0.389225774225774	-0.389225774225774	-0.389225774225774	-0.389225774225774	-0.389225774225774	-0.389225774225774	-0.389225774225774	-0.389225774225774	-0.389225774225774	-0.389225774225774	-0.389225774225774	-0.389225774225774	-0.389225774225774	-0.389225774225774	-0.389225774225774	-0.389225774225774	-0.389225774225774	-0.389225774225774	-0.389225774225774	-0.389225774225774	-0.389225774225774	-0.389225774225774	-0.389225774225774	-0.389225774225774	-0.389225774225774	-0.389225774225774	-0.389225774225774	-0.389225774225774	-0.389225774225774	-0.389225774225774	-0.389225774225774	-0.389225774225774	-0.389225774225774	-0.389225774225774	-0.389225774225774	-0.389225774225774	-0.389225774225774	-0.389225774225774	-0.389225774225774	-0.389225774225774	-0.389225774225774	-0.389225774225774	-0.389225774225774	-0.389225774225774	-0.389225774225774	-0.389225774225774	-0.389225774225774	-0.389225774225774	-0.389225774225774	-0.389225774225774	-0.389225774225774	-0.389225774225774	-0.389225774225774	-0.389225774225774	-0.389225774225774	-0.389225774225774	-0.389225774225774	-0.389225774225774	-0.389225774225774	-0.389225774225774	-0.389225774225774	-0.389225774225774	-0.389225774225774	-0.389225774225774	-0.389225774225774	-0.389225774225774	-0.389225774225774	-0.389225774225774	-0.389225774225774	-0.389225774225774	-0.389225774225774	-0.389225774225774	-0.389225774225774	-0.389225774225774	-0.389225774225774
O14521	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9Y6X0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P51608	0.31307992007992	0.31307992007992	0.31307992007992	0.31307992007992	0.31307992007992	0.31307992007992	0.31307992007992	0.31307992007992	0.31307992007992	0.31307992007992	0.31307992007992	0.31307992007992	0.31307992007992	0.31307992007992	0.31307992007992	0.31307992007992	0.31307992007992	0.31307992007992	0.31307992007992	0.31307992007992	0.31307992007992	0.31307992007992	0.31307992007992	0.31307992007992	0.31307992007992	0.31307992007992	0.31307992007992	0.31307992007992	0.31307992007992	0.31307992007992	0.31307992007992	0.31307992007992	0.31307992007992	0.31307992007992	0.31307992007992	0.31307992007992	0.31307992007992	0.31307992007992	0.31307992007992	0.31307992007992	0.31307992007992	0.31307992007992	0.31307992007992	0.31307992007992	0.31307992007992	0.31307992007992	0.31307992007992	0.31307992007992	0.31307992007992	0.31307992007992	0.31307992007992	0.31307992007992	0.31307992007992	0.31307992007992	0.31307992007992	0.31307992007992	0.31307992007992	0.31307992007992	0.31307992007992	0.31307992007992	0.31307992007992	0.31307992007992	0.31307992007992	0.31307992007992	0.31307992007992	0.31307992007992	0.31307992007992	0.31307992007992	0.31307992007992	0.31307992007992	0.31307992007992	0.31307992007992	0.31307992007992	0.31307992007992	0.31307992007992	0.31307992007992	0.31307992007992	0.31307992007992	0.31307992007992	0.31307992007992	0.31307992007992	0.31307992007992	0.31307992007992	0.31307992007992	0.31307992007992	0.31307992007992	0.31307992007992	0.31307992007992	0.31307992007992	0.31307992007992	0.31307992007992	0.31307992007992	0.31307992007992	0.31307992007992	0.31307992007992	0.31307992007992	0.31307992007992	0.31307992007992	0.31307992007992	0.31307992007992	0.31307992007992	0.31307992007992	0.31307992007992	0.31307992007992	0.31307992007992	0.31307992007992	0.31307992007992	0.31307992007992	0.31307992007992	0.31307992007992	0.31307992007992	0.31307992007992	0.31307992007992	0.31307992007992	0.31307992007992	0.31307992007992
Q9NYS7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q16890	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P16662	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P28332	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P15172	-0.359953046953047	-0.359953046953047	-0.359953046953047	-0.359953046953047	-0.359953046953047	-0.359953046953047	-0.359953046953047	-0.359953046953047	-0.359953046953047	-0.359953046953047	-0.359953046953047	-0.359953046953047	-0.359953046953047	-0.359953046953047	-0.359953046953047	-0.359953046953047	-0.359953046953047	-0.359953046953047	-0.359953046953047	-0.359953046953047	-0.359953046953047	-0.359953046953047	-0.359953046953047	-0.359953046953047	-0.359953046953047	-0.359953046953047	-0.359953046953047	-0.359953046953047	-0.359953046953047	-0.359953046953047	-0.359953046953047	-0.359953046953047	-0.359953046953047	-0.359953046953047	-0.359953046953047	-0.359953046953047	-0.359953046953047	-0.359953046953047	-0.359953046953047	-0.359953046953047	-0.359953046953047	-0.359953046953047	-0.359953046953047	-0.359953046953047	-0.359953046953047	-0.359953046953047	-0.359953046953047	-0.359953046953047	-0.359953046953047	-0.359953046953047	-0.359953046953047	-0.359953046953047	-0.359953046953047	-0.359953046953047	-0.359953046953047	-0.359953046953047	-0.359953046953047	-0.359953046953047	-0.359953046953047	-0.359953046953047	-0.359953046953047	-0.359953046953047	-0.359953046953047	-0.359953046953047	-0.359953046953047	-0.359953046953047	-0.359953046953047	-0.359953046953047	-0.359953046953047	-0.359953046953047	-0.359953046953047	-0.359953046953047	-0.359953046953047	-0.359953046953047	-0.359953046953047	-0.359953046953047	-0.359953046953047	-0.359953046953047	-0.359953046953047	-0.359953046953047	-0.359953046953047	-0.359953046953047	-0.359953046953047	-0.359953046953047	-0.359953046953047	-0.359953046953047	-0.359953046953047	-0.359953046953047	-0.359953046953047	-0.359953046953047	-0.359953046953047	-0.359953046953047	-0.359953046953047	-0.359953046953047	-0.359953046953047	-0.359953046953047	-0.359953046953047	-0.359953046953047	-0.359953046953047	-0.359953046953047	-0.359953046953047	-0.359953046953047	-0.359953046953047	-0.359953046953047	-0.359953046953047	-0.359953046953047	-0.359953046953047	-0.359953046953047	-0.359953046953047	-0.359953046953047	-0.359953046953047	-0.359953046953047	-0.359953046953047	-0.359953046953047	-0.359953046953047	-0.359953046953047
P47992	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P35542	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9UPG8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9Y261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P40933	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q00535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P15309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q06124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P48552	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P13798	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P09237	-0.840248085248085	-0.840248085248085	-0.840248085248085	-0.840248085248085	-0.840248085248085	-0.840248085248085	-0.840248085248085	-0.840248085248085	-0.840248085248085	-0.840248085248085	-0.840248085248085	-0.840248085248085	-0.840248085248085	-0.840248085248085	-0.840248085248085	-0.840248085248085	-0.840248085248085	-0.840248085248085	-0.840248085248085	-0.840248085248085	-0.840248085248085	-0.840248085248085	-0.840248085248085	-0.840248085248085	-0.840248085248085	-0.840248085248085	-0.840248085248085	-0.840248085248085	-0.840248085248085	-0.840248085248085	-0.840248085248085	-0.840248085248085	-0.840248085248085	-0.840248085248085	-0.840248085248085	-0.840248085248085	-0.840248085248085	-0.840248085248085	-0.840248085248085	-0.840248085248085	-0.840248085248085	-0.840248085248085	-0.840248085248085	-0.840248085248085	-0.840248085248085	-0.840248085248085	-0.840248085248085	-0.840248085248085	-0.840248085248085	-0.840248085248085	-0.840248085248085	-0.840248085248085	-0.840248085248085	-0.840248085248085	-0.840248085248085	-0.840248085248085	-0.840248085248085	-0.840248085248085	-0.840248085248085	-0.840248085248085	-0.840248085248085	-0.840248085248085	-0.840248085248085	-0.840248085248085	-0.840248085248085	-0.840248085248085	-0.840248085248085	-0.840248085248085	-0.840248085248085	-0.840248085248085	-0.840248085248085	-0.840248085248085	-0.840248085248085	-0.840248085248085	-0.840248085248085	-0.840248085248085	-0.840248085248085	-0.840248085248085	-0.840248085248085	-0.840248085248085	-0.840248085248085	-0.840248085248085	-0.840248085248085	-0.840248085248085	-0.840248085248085	-0.840248085248085	-0.840248085248085	-0.840248085248085	-0.840248085248085	-0.840248085248085	-0.840248085248085	-0.840248085248085	-0.840248085248085	-0.840248085248085	-0.840248085248085	-0.840248085248085	-0.840248085248085	-0.840248085248085	-0.840248085248085	-0.840248085248085	-0.840248085248085	-0.840248085248085	-0.840248085248085	-0.840248085248085	-0.840248085248085	-0.840248085248085	-0.840248085248085	-0.840248085248085	-0.840248085248085	-0.840248085248085	-0.840248085248085	-0.840248085248085	-0.840248085248085	-0.840248085248085	-0.840248085248085	-0.840248085248085
P11226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P11150	-0.580635697635698	-0.580635697635698	-0.580635697635698	-0.580635697635698	-0.580635697635698	-0.580635697635698	-0.580635697635698	-0.580635697635698	-0.580635697635698	-0.580635697635698	-0.580635697635698	-0.580635697635698	-0.580635697635698	-0.580635697635698	-0.580635697635698	-0.580635697635698	-0.580635697635698	-0.580635697635698	-0.580635697635698	-0.580635697635698	-0.580635697635698	-0.580635697635698	-0.580635697635698	-0.580635697635698	-0.580635697635698	-0.580635697635698	-0.580635697635698	-0.580635697635698	-0.580635697635698	-0.580635697635698	-0.580635697635698	-0.580635697635698	-0.580635697635698	-0.580635697635698	-0.580635697635698	-0.580635697635698	-0.580635697635698	-0.580635697635698	-0.580635697635698	-0.580635697635698	-0.580635697635698	-0.580635697635698	-0.580635697635698	-0.580635697635698	-0.580635697635698	-0.580635697635698	-0.580635697635698	-0.580635697635698	-0.580635697635698	-0.580635697635698	-0.580635697635698	-0.580635697635698	-0.580635697635698	-0.580635697635698	-0.580635697635698	-0.580635697635698	-0.580635697635698	-0.580635697635698	-0.580635697635698	-0.580635697635698	-0.580635697635698	-0.580635697635698	-0.580635697635698	-0.580635697635698	-0.580635697635698	-0.580635697635698	-0.580635697635698	-0.580635697635698	-0.580635697635698	-0.580635697635698	-0.580635697635698	-0.580635697635698	-0.580635697635698	-0.580635697635698	-0.580635697635698	-0.580635697635698	-0.580635697635698	-0.580635697635698	-0.580635697635698	-0.580635697635698	-0.580635697635698	-0.580635697635698	-0.580635697635698	-0.580635697635698	-0.580635697635698	-0.580635697635698	-0.580635697635698	-0.580635697635698	-0.580635697635698	-0.580635697635698	-0.580635697635698	-0.580635697635698	-0.580635697635698	-0.580635697635698	-0.580635697635698	-0.580635697635698	-0.580635697635698	-0.580635697635698	-0.580635697635698	-0.580635697635698	-0.580635697635698	-0.580635697635698	-0.580635697635698	-0.580635697635698	-0.580635697635698	-0.580635697635698	-0.580635697635698	-0.580635697635698	-0.580635697635698	-0.580635697635698	-0.580635697635698	-0.580635697635698	-0.580635697635698	-0.580635697635698	-0.580635697635698	-0.580635697635698
Q16363	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P28356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P55040	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q99795	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P78352	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
O14832	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q12931	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
