A0A024QYV7	A0A024QYV7	1
A0A024QYV7	Q01844	1
A0A024QYV7	Q13838	1
A0A024QYV7	Q16543	1
A0A024QYV7	Q9UKW6	1
A0A024R0J9	Q13148	1
A0A024R0J9	Q9HAT0	1
A0A024R183	O43829	1
A0A024R183	P46379	1
A0A024R183	Q8WXE1	1
A0A024R183	Q92624	1
A0A024R1A3	Q8N2K1	1
A0A024R1L7	O43933	1
A0A024R1L7	O60333	1
A0A024R1L7	O76024	1
A0A024R1L7	P04792	1
A0A024R1L7	Q9Y3C5	1
A0A024R327	O94967	1
A0A024R327	P27824	1
A0A024R3C9	P0DP23	1
A0A024R3C9	P0DP24	1
A0A024R3C9	P0DP25	1
A0A024R3C9	P27482	1
A0A024R3C9	P63165	1
A0A024R3C9	Q7L5A3	1
A0A024R3V8	O95257	1
A0A024R3V8	Q96AQ6	1
A0A024R3V8	Q96HT8	1
A0A024R4Z4	O95994	1
A0A024R4Z4	P63279	1
A0A024R4Z4	P78424	1
A0A024R4Z4	Q13625	1
A0A024R4Z4	Q8IZU1	1
A0A024R4Z4	Q8N8Y5	1
A0A024R4Z4	Q8NHQ1	1
A0A024R4Z4	Q8TF50	1
A0A024R4Z4	Q9H2G4	1
A0A024R4Z4	Q9NRD5	1
A0A024R5Q1	A8MQ03	1
A0A024R5Q1	O75553	1
A0A024R5Q1	O95231	1
A0A024R5Q1	P25788	1
A0A024R5Q1	P52597	1
A0A024R5Q1	P59991	1
A0A024R5Q1	P67870	1
A0A024R5Q1	P86480	1
A0A024R5Q1	Q02446	1
A0A024R5Q1	Q15365	1
A0A024R5Q1	Q3LI72	1
A0A024R5Q1	Q8IUC2	1
A0A024R5Q1	Q8N9W6	1
A0A024R5Q1	Q8NDX5	1
A0A024R5Q1	Q93062	1
A0A024R5Q1	Q99750	1
A0A024R5Q1	Q9BQY4	1
A0A024R5Q1	Q9BYR6	1
A0A024R5Q1	Q9BYR7	1
A0A024R5Q1	Q9NVV9	1
A0A024R5Q1	Q9NWB1	1
A0A024R5U4	P42684	1
A0A024R5U4	Q96PN8	1
A0A024R6G0	P50222	1
A0A024R7V9	O60260	1
A0A024R7V9	Q9Y3C5	1
A0A024R8L2	A8MV65	1
A0A024R8L2	O43186	1
A0A024R8L2	O43474	1
A0A024R8L2	O60504	1
A0A024R8L2	O76011	1
A0A024R8L2	O95678	1
A0A024R8L2	O96006	1
A0A024R8L2	P07196	1
A0A024R8L2	P0DPK4	1
A0A024R8L2	P13646	1
A0A024R8L2	P14373	1
A0A024R8L2	P15884	1
A0A024R8L2	P24863	1
A0A024R8L2	P31321	1
A0A024R8L2	P37198	1
A0A024R8L2	P38432	1
A0A024R8L2	P46934	1
A0A024R8L2	P48051	1
A0A024R8L2	P48059	1
A0A024R8L2	P49639	1
